step,elbo
1444,-719231.0625
1445,-719700.375
1446,-720959.75
1447,-720145.0
1448,-720281.0625
1449,-720572.625
1450,-720490.875
1451,-719418.1875
1452,-719892.5
1453,-720061.6875
1454,-719784.1875
1455,-719260.5625
1456,-719310.5625
1457,-720198.3125
1458,-719076.1875
1459,-719589.875
1460,-719534.4375
1461,-719078.75
1462,-718984.25
1463,-719438.5625
1464,-719028.375
1465,-719697.6875
1466,-719075.4375
1467,-718867.0625
1468,-718319.8125
1469,-718612.5
1470,-717246.5625
1471,-719167.4375
1472,-719483.125
1473,-718297.6875
1474,-719620.5
1475,-718540.9375
1476,-719087.6875
1477,-717952.4375
1478,-719671.625
1479,-717191.1875
1480,-719709.5
1481,-718687.3125
1482,-719681.875
1483,-719370.5625
1484,-718332.5
1485,-718008.0625
1486,-718293.125
1487,-718505.0625
1488,-718018.5
1489,-718986.0
1490,-717852.125
1491,-717874.5625
1492,-717807.5625
1493,-717895.3125
1494,-717815.0625
1495,-718123.9375
1496,-717770.125
1497,-718069.0
1498,-717698.0
1499,-716890.5625
1500,-718031.875
1501,-718138.25
1502,-716532.8125
1503,-716157.125
1504,-717094.5625
1505,-716481.5625
1506,-718016.1875
1507,-717147.5625
1508,-716994.8125
1509,-717627.625
1510,-717623.25
1511,-717846.4375
1512,-717127.6875
1513,-716199.1875
1514,-717951.875
1515,-717072.9375
1516,-717854.625
1517,-717757.375
1518,-716957.4375
1519,-716186.5
1520,-715585.875
1521,-717033.1875
1522,-717607.125
1523,-716539.75
1524,-716525.0
1525,-715663.1875
1526,-716140.5625
1527,-716819.5625
1528,-716012.6875
1529,-715954.5625
1530,-716132.375
1531,-716843.8125
1532,-715367.5625
1533,-715923.4375
1534,-715674.625
1535,-715080.3125
